"","x"
"6139","0"
"6140","1"
"6141","0"
"6142","1"
"6143","1"
"6144","1"
"6145","0"
"6146","1"
"6147","3"
"6148","0"
"6149","0"
"6150","1"
"6151","5"
"6152","1"
"6153","1"
"6154","10"
"6155","1"
"6156","0"
"6157","3"
"6158","5"
"6159","4"
"6160","1"
"6161","3"
"6162","1"
"6163","1"
"6164","1"
"6165","0"
"6166","2"
"6167","0"
"6168","2"
"6169","0"
"6170","3"
"6171","6"
"6172","13"
"6173","7"
"6174","4"
"6175","0"
"6176","3"
"6177","5"
"6178","10"
"6179","1"
"6180","1"
"6181","2"
"6182","2"
"6183","1"
"6184","1"
"6185","3"
"6186","0"
"6187","1"
"6188","3"
"6189","6"
"6190","1"
"6191","1"
"6192","9"
"6193","6"
"6194","6"
"6195","8"
"6196","0"
"6197","7"
"6198","0"
"6199","0"
"6200","1"
"6201","1"
"6202","0"
"6203","2"
"6204","1"
"6205","1"
"6206","1"
"6207","10"
"6208","1"
"6209","2"
"6210","1"
"6211","0"
"6212","7"
"6213","0"
"6214","1"
"6215","0"
"6216","1"
"6217","1"
"6218","2"
"6219","1"
"6220","0"
"6221","8"
"6222","0"
"6223","0"
"6224","0"
"6225","0"
"6226","1"
"6227","0"
"6228","10"
"6229","1"
"6230","7"
"6231","2"
"6232","0"
"6233","10"
"6234","9"
"6235","7"
"6236","9"
"6237","1"
"6238","0"
"6239","0"
"6240","0"
"6241","6"
"6242","3"
"6243","1"
"6244","0"
"6245","0"
"6246","3"
"6247","8"
"6248","0"
"6249","0"
"6250","5"
"6251","3"
"6252","7"
"6253","2"
"6254","1"
"6255","1"
"6256","1"
"6257","10"
"6258","0"
"6259","1"
"6260","2"
"6261","1"
"6262","9"
"6263","8"
"6264","1"
"6265","0"
"6266","0"
"6267","1"
"6268","0"
"6269","11"
"6270","0"
"6271","3"
"6272","0"
"6273","10"
"6274","1"
"6275","8"
"6276","0"
"6277","0"
"6278","0"
"6279","4"
"6280","7"
"6281","12"
"6282","3"
"6283","4"
"6284","8"
"6285","0"
"6286","0"
"6287","1"
"6288","1"
"6289","0"
"6290","9"
"6291","0"
"6292","0"
"6293","0"
"6294","1"
"6295","3"
"6296","1"
"6297","2"
"6298","1"
"6299","1"
"6300","1"
"6301","1"
"6302","6"
"6303","1"
"6304","1"
"6305","1"
"6306","6"
"6307","7"
"6308","1"
"6309","0"
"6310","7"
"6311","1"
"6312","0"
"6313","6"
"6314","1"
"6315","1"
"6316","1"
"6317","7"
"6318","1"
"6319","1"
"6320","1"
"6321","1"
"6322","13"
"6323","1"
"6324","0"
"6325","7"
"6326","2"
"6327","12"
"6328","0"
"6329","8"
"6330","10"
"6331","6"
"6332","9"
"6333","0"
"6334","1"
"6335","1"
"6336","2"
"6337","8"
"6338","1"
"6339","0"
"6340","1"
"6341","1"
"6342","0"
"6343","0"
"6344","0"
"6345","0"
"6346","0"
"6347","8"
"6348","1"
"6349","1"
"6350","1"
"6351","1"
"6352","1"
"6353","3"
"6354","7"
"6355","0"
"6356","1"
"6357","1"
"6358","1"
"6359","9"
"6360","1"
"6361","0"
"6362","1"
"6363","1"
"6364","9"
"6365","10"
"6366","3"
"6367","1"
"6368","8"
"6369","1"
"6370","0"
"6371","0"
"6372","0"
"6373","3"
"6374","4"
"6375","1"
"6376","0"
"6377","13"
"6378","1"
"6379","0"
"6380","8"
"6381","9"
"6382","0"
"6383","1"
"6384","0"
"6385","0"
"6386","11"
"6387","3"
"6388","3"
"6389","1"
"6390","1"
"6391","8"
"6392","0"
"6393","7"
"6394","1"
"6395","9"
"6396","1"
"6397","11"
"6398","5"
"6399","1"
"6400","1"
"6401","2"
"6402","1"
"6403","1"
"6404","0"
"6405","6"
"6406","0"
"6407","2"
"6408","5"
"6409","2"
"6410","1"
"6411","1"
"6412","0"
"6413","6"
"6414","4"
"6415","3"
"6416","0"
"6417","9"
"6418","0"
"6419","1"
"6420","1"
"6421","0"
"6422","1"
"6423","11"
"6424","3"
"6425","1"
"6426","2"
"6427","0"
"6428","1"
"6429","1"
"6430","3"
"6431","1"
"6432","0"
"6433","2"
"6434","10"
"6435","8"
"6436","2"
"6437","7"
"6438","0"
"6439","9"
"6440","6"
"6441","0"
"6442","1"
"6443","8"
"6444","1"
"6445","6"
"6446","1"
"6447","1"
"6448","0"
"6449","1"
"6450","1"
"6451","4"
"6452","7"
"6453","1"
"6454","0"
"6455","1"
"6456","0"
"6457","1"
"6458","1"
"6459","1"
"6460","3"
"6461","1"
"6462","4"
"6463","1"
"6464","0"
"6465","1"
"6466","0"
"6467","1"
"6468","0"
"6469","1"
"6470","3"
"6471","0"
"6472","0"
"6473","1"
"6474","1"
"6475","1"
"6476","7"
"6477","5"
"6478","1"
"6479","5"
"6480","2"
"6481","7"
"6482","1"
"6483","2"
"6484","3"
"6485","8"
"6486","1"
"6487","6"
"6488","0"
"6489","8"
"6490","8"
"6491","1"
"6492","1"
"6493","0"
"6494","7"
"6495","0"
"6496","0"
"6497","1"
"6498","1"
"6499","0"
"6500","0"
"6501","0"
"6502","3"
"6503","10"
"6504","2"
"6505","0"
"6506","1"
"6507","2"
"6508","0"
"6509","2"
"6510","9"
"6511","3"
"6512","1"
"6513","0"
"6514","1"
"6515","1"
"6516","0"
"6517","0"
"6518","7"
"6519","1"
"6520","3"
"6521","3"
"6522","1"
"6523","3"
"6524","3"
"6525","1"
"6526","1"
"6527","3"
"6528","4"
"6529","4"
"6530","8"
"6531","6"
"6532","0"
"6533","1"
"6534","1"
"6535","9"
"6536","7"
"6537","4"
"6538","8"
"6539","0"
"6540","1"
"6541","5"
"6542","1"
"6543","1"
"6544","0"
"6545","2"
"6546","2"
"6547","1"
"6548","0"
"6549","4"
"6550","3"
"6551","9"
"6552","0"
"6553","1"
"6554","3"
"6555","12"
"6556","1"
"6557","0"
"6558","0"
"6559","8"
"6560","0"
"6561","3"
"6562","1"
"6563","5"
"6564","0"
"6565","1"
"6566","8"
"6567","4"
"6568","1"
"6569","1"
"6570","3"
"6571","1"
"6572","7"
"6573","1"
"6574","0"
"6575","1"
"6576","0"
"6577","1"
"6578","1"
"6579","1"
"6580","0"
"6581","1"
"6582","1"
"6583","10"
"6584","1"
"6585","1"
"6586","1"
"6587","1"
"6588","0"
"6589","0"
"6590","1"
"6591","0"
"6592","8"
"6593","9"
"6594","0"
"6595","3"
"6596","0"
"6597","4"
"6598","9"
"6599","3"
"6600","1"
"6601","1"
"6602","7"
"6603","7"
"6604","0"
"6605","2"
"6606","1"
"6607","8"
"6608","1"
"6609","1"
"6610","9"
"6611","1"
"6612","1"
"6613","9"
"6614","11"
"6615","2"
"6616","0"
"6617","3"
"6618","8"
"6619","0"
"6620","5"
"6621","0"
"6622","7"
"6623","3"
"6624","0"
"6625","0"
"6626","1"
"6627","0"
"6628","6"
"6629","9"
"6630","2"
"6631","1"
"6632","0"
"6633","1"
"6634","8"
"6635","1"
"6636","8"
"6637","6"
"6638","1"
"6639","1"
"6640","0"
"6641","0"
"6642","0"
"6643","0"
"6644","8"
"6645","5"
"6646","2"
"6647","13"
"6648","6"
"6649","3"
"6650","2"
"6651","0"
"6652","0"
"6653","4"
"6654","0"
"6655","0"
"6656","0"
"6657","0"
"6658","1"
"6659","1"
"6660","3"
"6661","0"
"6662","1"
"6663","8"
"6664","1"
"6665","1"
"6666","8"
"6667","0"
"6668","5"
"6669","3"
"6670","1"
"6671","0"
"6672","2"
"6673","1"
"6674","1"
"6675","7"
"6676","3"
"6677","2"
"6678","7"
"6679","0"
"6680","1"
"6681","2"
"6682","1"
"6683","2"
"6684","0"
"6685","1"
"6686","0"
"6687","0"
"6688","0"
"6689","1"
"6690","0"
"6691","1"
"6692","1"
"6693","7"
"6694","0"
"6695","0"
"6696","3"
"6697","7"
"6698","0"
"6699","1"
"6700","0"
"6701","2"
"6702","13"
"6703","1"
"6704","1"
"6705","1"
"6706","1"
"6707","0"
"6708","9"
"6709","1"
"6710","11"
"6711","0"
"6712","1"
"6713","5"
"6714","1"
"6715","3"
"6716","1"
"6717","3"
"6718","0"
"6719","1"
"6720","1"
"6721","0"
"6722","0"
"6723","1"
"6724","2"
"6725","11"
"6726","8"
"6727","3"
"6728","3"
"6729","1"
"6730","12"
"6731","0"
"6732","2"
"6733","6"
"6734","0"
"6735","3"
"6736","2"
"6737","12"
"6738","5"
"6739","3"
"6740","1"
"6741","0"
"6742","0"
"6743","10"
"6744","1"
"6745","10"
"6746","1"
"6747","4"
"6748","3"
"6749","6"
"6750","1"
"6751","1"
"6752","1"
"6753","0"
"6754","8"
"6755","1"
"6756","1"
"6757","1"
"6758","6"
"6759","1"
"6760","7"
"6761","1"
"6762","0"
"6763","3"
"6764","9"
"6765","3"
"6766","3"
"6767","1"
"6768","0"
"6769","3"
"6770","2"
"6771","8"
"6772","1"
"6773","1"
"6774","8"
"6775","0"
"6776","6"
"6777","8"
"6778","1"
"6779","0"
"6780","0"
"6781","0"
"6782","3"
"6783","1"
"6784","0"
"6785","8"
"6786","5"
"6787","1"
"6788","1"
"6789","7"
"6790","8"
"6791","1"
"6792","8"
"6793","1"
"6794","6"
"6795","1"
"6796","0"
"6797","1"
"6798","6"
"6799","0"
"6800","3"
"6801","1"
"6802","1"
"6803","1"
"6804","0"
"6805","1"
"6806","6"
"6807","1"
"6808","3"
"6809","2"
"6810","0"
"6811","6"
"6812","10"
"6813","1"
"6814","2"
"6815","1"
"6816","1"
"6817","5"
"6818","0"
"6819","0"
"6820","1"
"6821","0"
"6822","6"
"6823","2"
"6824","3"
"6825","9"
"6826","0"
"6827","1"
"6828","0"
"6829","6"
"6830","0"
"6831","0"
"6832","1"
"6833","7"
"6834","1"
"6835","1"
"6836","3"
"6837","1"
"6838","1"
"6839","8"
"6840","6"
"6841","3"
"6842","4"
"6843","6"
"6844","3"
"6845","0"
"6846","1"
"6847","8"
"6848","7"
"6849","0"
"6850","1"
"6851","0"
"6852","1"
"6853","1"
"6854","1"
"6855","1"
"6856","1"
"6857","1"
"6858","0"
"6859","13"
"6860","1"
"6861","1"
"6862","2"
"6863","1"
"6864","3"
"6865","0"
"6866","5"
"6867","0"
"6868","3"
"6869","1"
"6870","1"
"6871","5"
"6872","0"
"6873","1"
"6874","0"
"6875","1"
"6876","1"
"6877","10"
"6878","2"
"6879","9"
"6880","1"
"6881","0"
"6882","1"
"6883","1"
"6884","3"
"6885","3"
"6886","12"
"6887","1"
"6888","8"
"6889","7"
"6890","1"
"6891","1"
"6892","1"
"6893","0"
"6894","12"
"6895","1"
"6896","3"
"6897","1"
"6898","7"
"6899","13"
"6900","1"
"6901","0"
"6902","1"
"6903","1"
"6904","5"
"6905","7"
"6906","1"
"6907","0"
"6908","3"
"6909","1"
"6910","10"
"6911","1"
"6912","1"
"6913","1"
"6914","1"
"6915","8"
"6916","3"
"6917","9"
"6918","3"
"6919","1"
"6920","1"
"6921","0"
"6922","10"
"6923","1"
"6924","5"
"6925","1"
"6926","1"
"6927","1"
"6928","1"
"6929","3"
"6930","3"
"6931","1"
"6932","1"
"6933","1"
"6934","6"
"6935","10"
"6936","6"
"6937","1"
"6938","1"
"6939","3"
"6940","0"
"6941","0"
"6942","0"
"6943","1"
"6944","4"
"6945","2"
"6946","7"
"6947","1"
"6948","1"
"6949","0"
"6950","0"
"6951","2"
"6952","10"
"6953","1"
"6954","2"
"6955","1"
"6956","1"
"6957","3"
"6958","4"
"6959","1"
"6960","3"
"6961","2"
"6962","12"
"6963","3"
"6964","1"
"6965","1"
"6966","1"
"6967","1"
"6968","7"
"6969","3"
"6970","3"
"6971","5"
"6972","1"
"6973","6"
"6974","3"
"6975","0"
"6976","1"
"6977","1"
"6978","1"
"6979","0"
"6980","6"
"6981","5"
"6982","6"
"6983","8"
"6984","1"
"6985","0"
"6986","12"
"6987","1"
"6988","0"
"6989","0"
"6990","12"
"6991","3"
"6992","0"
"6993","2"
"6994","1"
"6995","7"
"6996","9"
"6997","1"
"6998","5"
"6999","1"
"7000","3"
"7001","8"
"7002","0"
"7003","2"
"7004","1"
"7005","3"
"7006","1"
"7007","1"
"7008","3"
"7009","1"
"7010","7"
"7011","1"
"7012","0"
"7013","0"
"7014","9"
"7015","7"
"7016","1"
"7017","1"
"7018","1"
"7019","0"
"7020","1"
"7021","7"
"7022","1"
"7023","1"
"7024","1"
"7025","11"
"7026","1"
"7027","1"
"7028","1"
"7029","0"
"7030","1"
"7031","1"
"7032","1"
"7033","8"
"7034","4"
"7035","5"
"7036","0"
"7037","1"
"7038","4"
"7039","3"
"7040","1"
"7041","1"
"7042","1"
"7043","11"
"7044","0"
"7045","2"
"7046","0"
"7047","10"
"7048","1"
"7049","0"
"7050","1"
"7051","1"
"7052","1"
"7053","0"
"7054","7"
"7055","0"
"7056","2"
"7057","2"
"7058","1"
"7059","1"
"7060","11"
"7061","2"
"7062","8"
"7063","1"
"7064","1"
"7065","7"
"7066","0"
"7067","10"
"7068","1"
"7069","5"
"7070","0"
"7071","11"
"7072","1"
"7073","5"
"7074","2"
"7075","0"
"7076","3"
"7077","1"
"7078","4"
"7079","0"
"7080","0"
"7081","1"
"7082","4"
"7083","4"
"7084","2"
"7085","1"
"7086","3"
"7087","1"
"7088","0"
"7089","0"
"7090","3"
"7091","1"
"7092","2"
"7093","1"
"7094","10"
"7095","7"
"7096","1"
"7097","1"
"7098","11"
"7099","8"
"7100","1"
"7101","4"
"7102","0"
"7103","5"
"7104","1"
"7105","1"
"7106","1"
"7107","1"
"7108","0"
"7109","1"
"7110","7"
"7111","1"
"7112","0"
"7113","3"
"7114","9"
"7115","3"
"7116","3"
"7117","2"
"7118","3"
"7119","0"
"7120","9"
"7121","5"
"7122","8"
"7123","1"
"7124","1"
"7125","1"
"7126","0"
"7127","1"
"7128","0"
"7129","8"
"7130","0"
"7131","1"
"7132","5"
"7133","9"
"7134","10"
"7135","3"
"7136","9"
"7137","1"
"7138","1"
"7139","0"
"7140","1"
"7141","0"
"7142","2"
"7143","0"
"7144","1"
"7145","1"
"7146","7"
"7147","0"
"7148","1"
"7149","0"
"7150","0"
"7151","9"
"7152","7"
"7153","7"
"7154","1"
"7155","7"
"7156","4"
"7157","0"
"7158","1"
"7159","1"
"7160","1"
"7161","7"
"7162","12"
"7163","1"
"7164","1"
"7165","1"
"7166","3"
"7167","0"
"7168","1"
"7169","0"
"7170","1"
"7171","0"
"7172","6"
"7173","7"
"7174","0"
"7175","0"
"7176","3"
"7177","2"
"7178","2"
"7179","2"
"7180","1"
"7181","0"
"7182","7"
"7183","6"
"7184","1"
"7185","1"
"7186","1"
"7187","1"
"7188","1"
"7189","3"
"7190","1"
"7191","8"
"7192","1"
"7193","0"
"7194","1"
"7195","1"
"7196","1"
"7197","1"
"7198","8"
"7199","1"
"7200","1"
"7201","1"
"7202","1"
"7203","0"
"7204","1"
"7205","3"
"7206","0"
"7207","9"
"7208","2"
"7209","1"
"7210","0"
"7211","1"
"7212","0"
"7213","1"
"7214","3"
"7215","3"
"7216","5"
"7217","3"
"7218","1"
"7219","0"
"7220","10"
"7221","12"
"7222","5"
"7223","0"
"7224","11"
"7225","0"
"7226","1"
"7227","1"
"7228","2"
"7229","8"
"7230","7"
"7231","1"
"7232","1"
"7233","6"
"7234","1"
"7235","1"
"7236","6"
"7237","0"
"7238","1"
"7239","0"
"7240","0"
"7241","4"
"7242","6"
"7243","5"
"7244","1"
"7245","1"
"7246","3"
"7247","8"
"7248","5"
"7249","2"
"7250","4"
"7251","1"
"7252","1"
"7253","2"
"7254","0"
"7255","0"
"7256","4"
"7257","0"
"7258","7"
"7259","5"
"7260","1"
"7261","9"
"7262","7"
"7263","0"
"7264","8"
"7265","3"
"7266","1"
"7267","1"
"7268","0"
"7269","0"
"7270","1"
"7271","0"
"7272","0"
"7273","0"
"7274","13"
"7275","3"
"7276","3"
"7277","1"
"7278","0"
"7279","1"
"7280","1"
"7281","0"
"7282","7"
"7283","0"
"7284","12"
"7285","6"
"7286","0"
"7287","0"
"7288","4"
"7289","1"
"7290","7"
"7291","6"
"7292","0"
"7293","0"
"7294","6"
"7295","1"
"7296","1"
"7297","4"
"7298","7"
"7299","3"
"7300","0"
"7301","4"
"7302","0"
"7303","11"
"7304","6"
"7305","3"
"7306","0"
"7307","1"
"7308","1"
"7309","3"
"7310","1"
"7311","1"
"7312","7"
"7313","2"
"7314","2"
"7315","0"
"7316","1"
"7317","3"
"7318","1"
"7319","4"
"7320","0"
"7321","0"
"7322","1"
"7323","0"
"7324","8"
"7325","1"
"7326","0"
"7327","2"
"7328","8"
"7329","0"
"7330","5"
"7331","1"
"7332","2"
"7333","1"
"7334","1"
"7335","3"
"7336","2"
"7337","10"
"7338","1"
"7339","1"
"7340","7"
"7341","1"
"7342","1"
"7343","0"
"7344","0"
"7345","1"
"7346","1"
"7347","1"
"7348","1"
"7349","0"
"7350","0"
"7351","1"
"7352","1"
"7353","1"
"7354","3"
"7355","1"
"7356","1"
"7357","1"
"7358","1"
"7359","0"
"7360","0"
"7361","1"
"7362","1"
"7363","1"
"7364","7"
"7365","1"
"7366","1"
"7367","1"
"7368","1"
"7369","0"
"7370","1"
"7371","8"
"7372","0"
"7373","0"
"7374","3"
"7375","0"
"7376","0"
"7377","3"
"7378","0"
"7379","6"
"7380","0"
"7381","0"
"7382","0"
"7383","1"
"7384","5"
"7385","5"
"7386","0"
"7387","1"
"7388","9"
"7389","0"
"7390","1"
"7391","7"
"7392","0"
"7393","0"
"7394","1"
"7395","8"
"7396","0"
"7397","1"
"7398","0"
"7399","1"
"7400","8"
"7401","0"
"7402","0"
"7403","1"
"7404","3"
"7405","1"
"7406","0"
"7407","10"
"7408","2"
"7409","1"
"7410","5"
"7411","0"
"7412","7"
"7413","3"
"7414","1"
"7415","0"
"7416","9"
"7417","7"
"7418","2"
"7419","1"
"7420","0"
"7421","4"
"7422","4"
"7423","3"
"7424","1"
"7425","7"
"7426","1"
"7427","2"
"7428","1"
"7429","1"
"7430","6"
"7431","1"
"7432","1"
"7433","1"
"7434","1"
"7435","1"
"7436","7"
"7437","1"
"7438","6"
"7439","0"
"7440","9"
"7441","1"
"7442","10"
"7443","1"
"7444","8"
"7445","0"
"7446","1"
"7447","7"
"7448","7"
"7449","1"
"7450","1"
"7451","0"
"7452","1"
"7453","4"
"7454","0"
"7455","7"
"7456","1"
"7457","1"
"7458","1"
"7459","1"
"7460","0"
"7461","1"
"7462","1"
"7463","7"
"7464","1"
"7465","6"
"7466","5"
"7467","7"
"7468","2"
"7469","0"
"7470","2"
"7471","0"
"7472","9"
"7473","0"
"7474","1"
"7475","3"
"7476","1"
"7477","0"
"7478","3"
"7479","3"
"7480","0"
"7481","1"
"7482","6"
"7483","1"
"7484","1"
"7485","1"
"7486","10"
"7487","0"
"7488","1"
"7489","0"
"7490","1"
"7491","1"
"7492","1"
"7493","0"
"7494","0"
"7495","2"
"7496","1"
"7497","1"
"7498","1"
"7499","0"
"7500","3"
"7501","1"
"7502","1"
"7503","8"
"7504","7"
"7505","1"
"7506","1"
"7507","1"
"7508","0"
"7509","1"
"7510","8"
"7511","0"
"7512","0"
"7513","1"
"7514","1"
"7515","0"
"7516","4"
"7517","9"
"7518","13"
"7519","1"
"7520","0"
"7521","5"
"7522","0"
"7523","8"
"7524","1"
"7525","1"
"7526","1"
"7527","1"
"7528","1"
"7529","1"
"7530","6"
"7531","2"
"7532","0"
"7533","0"
"7534","10"
"7535","0"
"7536","1"
"7537","1"
"7538","1"
"7539","7"
"7540","1"
"7541","1"
"7542","2"
"7543","1"
"7544","1"
"7545","1"
"7546","1"
"7547","0"
"7548","0"
"7549","7"
"7550","1"
"7551","3"
"7552","1"
"7553","1"
"7554","3"
"7555","1"
"7556","0"
"7557","1"
"7558","1"
"7559","12"
"7560","7"
"7561","1"
"7562","1"
"7563","1"
"7564","1"
"7565","4"
"7566","9"
"7567","1"
"7568","0"
"7569","1"
"7570","1"
"7571","1"
"7572","12"
"7573","2"
"7574","1"
"7575","0"
"7576","0"
"7577","9"
"7578","1"
"7579","1"
"7580","6"
"7581","1"
"7582","7"
"7583","12"
"7584","0"
"7585","1"
"7586","9"
"7587","0"
"7588","1"
"7589","3"
"7590","3"
"7591","2"
"7592","4"
"7593","1"
"7594","1"
"7595","1"
"7596","9"
"7597","1"
"7598","1"
"7599","4"
"7600","1"
"7601","3"
"7602","0"
"7603","2"
"7604","2"
"7605","7"
"7606","1"
"7607","2"
"7608","0"
"7609","8"
"7610","1"
"7611","1"
"7612","10"
"7613","7"
"7614","0"
"7615","1"
"7616","3"
"7617","1"
"7618","0"
"7619","1"
"7620","1"
"7621","10"
"7622","7"
"7623","6"
"7624","1"
"7625","1"
"7626","0"
"7627","9"
"7628","0"
"7629","3"
"7630","0"
"7631","7"
"7632","7"
"7633","6"
"7634","8"
"7635","1"
"7636","1"
"7637","3"
"7638","1"
"7639","0"
"7640","0"
"7641","9"
"7642","8"
"7643","1"
"7644","1"
"7645","0"
"7646","0"
"7647","1"
"7648","9"
"7649","1"
"7650","1"
"7651","3"
"7652","7"
"7653","1"
"7654","2"
"7655","1"
"7656","0"
"7657","1"
"7658","0"
"7659","1"
"7660","2"
"7661","1"
"7662","3"
"7663","1"
"7664","12"
"7665","1"
"7666","0"
"7667","0"
"7668","9"
"7669","0"
"7670","1"
"7671","8"
"7672","0"
"7673","0"
"7674","1"
"7675","1"
"7676","1"
"7677","7"
"7678","13"
"7679","7"
"7680","3"
"7681","0"
"7682","1"
"7683","2"
"7684","1"
"7685","1"
"7686","0"
"7687","1"
"7688","7"
"7689","2"
"7690","3"
"7691","1"
"7692","0"
"7693","5"
"7694","0"
"7695","3"
"7696","5"
"7697","1"
"7698","1"
"7699","9"
"7700","0"
"7701","12"
"7702","4"
"7703","1"
"7704","6"
"7705","1"
"7706","1"
"7707","1"
"7708","1"
"7709","10"
"7710","3"
"7711","2"
"7712","10"
"7713","0"
"7714","0"
"7715","1"
"7716","1"
"7717","2"
"7718","3"
"7719","2"
"7720","0"
"7721","0"
"7722","1"
"7723","1"
"7724","1"
"7725","1"
"7726","1"
"7727","10"
"7728","1"
"7729","1"
"7730","3"
"7731","0"
"7732","0"
"7733","1"
"7734","2"
"7735","3"
"7736","1"
"7737","1"
"7738","3"
"7739","0"
"7740","1"
"7741","1"
"7742","2"
"7743","7"
"7744","5"
"7745","7"
"7746","1"
"7747","1"
"7748","3"
"7749","1"
"7750","1"
"7751","0"
"7752","1"
"7753","1"
"7754","0"
"7755","7"
"7756","2"
"7757","5"
"7758","1"
"7759","1"
"7760","3"
"7761","2"
"7762","7"
"7763","4"
"7764","1"
"7765","8"
"7766","0"
"7767","7"
"7768","1"
"7769","0"
"7770","2"
"7771","3"
"7772","0"
"7773","1"
"7774","1"
"7775","4"
"7776","2"
"7777","7"
"7778","0"
"7779","1"
"7780","1"
"7781","13"
"7782","3"
"7783","11"
"7784","4"
"7785","0"
"7786","8"
"7787","1"
"7788","0"
"7789","8"
"7790","6"
"7791","1"
"7792","1"
"7793","5"
"7794","1"
"7795","3"
"7796","0"
"7797","0"
"7798","0"
"7799","0"
"7800","1"
"7801","2"
"7802","8"
"7803","1"
"7804","0"
"7805","1"
"7806","8"
"7807","7"
"7808","3"
"7809","0"
"7810","1"
"7811","0"
"7812","0"
"7813","8"
"7814","0"
"7815","0"
"7816","0"
"7817","5"
"7818","1"
"7819","1"
"7820","6"
"7821","1"
"7822","1"
"7823","1"
"7824","1"
"7825","1"
"7826","1"
"7827","8"
"7828","0"
"7829","0"
"7830","2"
"7831","0"
"7832","3"
"7833","2"
"7834","0"
"7835","6"
"7836","1"
"7837","0"
"7838","4"
"7839","1"
"7840","6"
"7841","2"
"7842","4"
"7843","3"
"7844","1"
"7845","0"
"7846","1"
"7847","7"
"7848","0"
"7849","1"
"7850","2"
"7851","1"
"7852","3"
"7853","1"
"7854","1"
"7855","0"
"7856","11"
"7857","0"
"7858","1"
"7859","1"
"7860","10"
"7861","6"
"7862","1"
"7863","1"
"7864","10"
"7865","1"
"7866","12"
"7867","4"
"7868","0"
"7869","0"
"7870","2"
"7871","2"
"7872","3"
"7873","1"
"7874","0"
"7875","0"
"7876","10"
"7877","3"
"7878","0"
"7879","3"
"7880","3"
"7881","0"
"7882","0"
"7883","7"
"7884","8"
"7885","6"
"7886","9"
"7887","1"
"7888","3"
"7889","7"
"7890","1"
"7891","1"
"7892","1"
"7893","1"
"7894","1"
"7895","2"
"7896","1"
"7897","3"
"7898","7"
"7899","2"
"7900","2"
"7901","3"
"7902","1"
"7903","1"
"7904","4"
"7905","3"
"7906","1"
"7907","1"
"7908","3"
"7909","0"
"7910","1"
"7911","7"
"7912","2"
"7913","11"
"7914","6"
"7915","5"
"7916","8"
"7917","1"
"7918","1"
"7919","6"
"7920","1"
"7921","1"
"7922","1"
"7923","6"
"7924","1"
"7925","1"
"7926","0"
"7927","1"
"7928","6"
"7929","0"
"7930","1"
"7931","1"
"7932","1"
"7933","3"
"7934","0"
"7935","2"
"7936","2"
"7937","4"
"7938","6"
"7939","4"
"7940","6"
"7941","0"
"7942","1"
"7943","9"
"7944","10"
"7945","8"
"7946","8"
"7947","0"
"7948","0"
"7949","0"
"7950","1"
"7951","0"
"7952","8"
"7953","1"
"7954","10"
"7955","1"
"7956","0"
"7957","1"
"7958","1"
"7959","6"
"7960","1"
"7961","4"
"7962","4"
"7963","1"
"7964","1"
"7965","5"
"7966","1"
"7967","1"
"7968","1"
"7969","2"
"7970","1"
"7971","1"
"7972","8"
"7973","0"
"7974","0"
"7975","1"
"7976","1"
"7977","7"
"7978","0"
"7979","1"
"7980","10"
"7981","1"
"7982","0"
"7983","10"
"7984","0"
"7985","1"
"7986","0"
"7987","1"
"7988","1"
"7989","1"
"7990","2"
"7991","2"
"7992","2"
"7993","2"
"7994","0"
"7995","2"
"7996","1"
"7997","1"
"7998","1"
"7999","12"
"8000","1"
"8001","1"
"8002","0"
"8003","6"
"8004","1"
"8005","9"
"8006","5"
"8007","3"
"8008","9"
"8009","1"
"8010","0"
"8011","3"
"8012","10"
"8013","1"
"8014","2"
"8015","2"
"8016","0"
"8017","6"
"8018","1"
"8019","1"
"8020","9"
"8021","1"
"8022","10"
"8023","2"
"8024","0"
"8025","1"
"8026","2"
"8027","3"
"8028","0"
"8029","8"
"8030","2"
"8031","0"
"8032","10"
"8033","2"
"8034","1"
"8035","4"
"8036","6"
"8037","0"
"8038","3"
"8039","10"
"8040","1"
"8041","1"
"8042","0"
"8043","1"
"8044","1"
"8045","0"
"8046","0"
"8047","1"
"8048","2"
"8049","0"
"8050","1"
"8051","1"
"8052","0"
"8053","13"
"8054","2"
"8055","0"
"8056","3"
"8057","3"
"8058","0"
"8059","3"
"8060","1"
"8061","0"
"8062","1"
"8063","0"
"8064","0"
"8065","0"
"8066","5"
"8067","1"
"8068","3"
"8069","2"
"8070","1"
"8071","10"
"8072","3"
"8073","1"
"8074","0"
"8075","0"
"8076","3"
"8077","2"
"8078","1"
"8079","0"
"8080","0"
"8081","3"
"8082","0"
"8083","1"
"8084","1"
"8085","1"
"8086","5"
"8087","5"
"8088","0"
"8089","1"
"8090","2"
"8091","1"
"8092","0"
"8093","1"
"8094","1"
"8095","1"
"8096","1"
"8097","7"
"8098","1"
"8099","3"
"8100","1"
"8101","5"
"8102","0"
"8103","3"
"8104","1"
"8105","9"
"8106","2"
"8107","1"
"8108","1"
"8109","1"
"8110","1"
"8111","1"
"8112","1"
"8113","3"
"8114","1"
"8115","0"
"8116","1"
"8117","1"
"8118","7"
"8119","1"
"8120","3"
"8121","8"
"8122","1"
"8123","7"
"8124","7"
"8125","3"
"8126","0"
"8127","12"
"8128","1"
"8129","1"
"8130","1"
"8131","1"
"8132","1"
"8133","0"
"8134","1"
"8135","7"
"8136","0"
"8137","5"
