"","x"
"8137","4"
"8138","0"
"8139","0"
"8140","1"
"8141","14"
"8142","11"
"8143","1"
"8144","1"
"8145","0"
"8146","14"
"8147","5"
"8148","5"
"8149","1"
"8150","10"
"8151","2"
"8152","9"
"8153","6"
"8154","0"
"8155","1"
"8156","1"
"8157","1"
"8158","1"
"8159","11"
"8160","0"
"8161","10"
"8162","1"
"8163","11"
"8164","8"
"8165","5"
"8166","12"
"8167","11"
"8168","0"
"8169","0"
"8170","10"
"8171","9"
"8172","7"
"8173","0"
"8174","1"
"8175","1"
"8176","0"
"8177","5"
"8178","0"
"8179","1"
"8180","1"
"8181","1"
"8182","2"
"8183","1"
"8184","5"
"8185","2"
"8186","6"
"8187","1"
"8188","9"
"8189","5"
"8190","7"
"8191","1"
"8192","2"
"8193","12"
"8194","1"
"8195","6"
"8196","1"
"8197","1"
"8198","4"
"8199","0"
"8200","4"
"8201","1"
"8202","0"
"8203","11"
"8204","0"
"8205","1"
"8206","7"
"8207","11"
"8208","10"
"8209","0"
"8210","1"
"8211","9"
"8212","5"
"8213","1"
"8214","2"
"8215","1"
"8216","7"
"8217","1"
"8218","0"
"8219","0"
"8220","9"
"8221","1"
"8222","8"
"8223","1"
"8224","1"
"8225","0"
"8226","1"
"8227","0"
"8228","1"
"8229","8"
"8230","8"
"8231","12"
"8232","5"
"8233","0"
"8234","1"
"8235","11"
"8236","9"
"8237","2"
"8238","1"
"8239","1"
"8240","5"
"8241","1"
"8242","1"
"8243","2"
"8244","1"
"8245","2"
"8246","0"
"8247","1"
"8248","0"
"8249","9"
"8250","6"
"8251","7"
"8252","12"
"8253","13"
"8254","14"
"8255","2"
"8256","2"
"8257","3"
"8258","9"
"8259","1"
"8260","1"
"8261","0"
"8262","5"
"8263","1"
"8264","12"
"8265","6"
"8266","0"
"8267","11"
"8268","0"
"8269","2"
"8270","5"
"8271","7"
"8272","6"
"8273","3"
"8274","11"
"8275","0"
"8276","5"
"8277","2"
"8278","0"
"8279","9"
"8280","1"
"8281","0"
"8282","0"
"8283","10"
"8284","7"
"8285","8"
"8286","9"
"8287","0"
"8288","1"
"8289","1"
"8290","1"
"8291","1"
"8292","1"
"8293","4"
"8294","10"
"8295","0"
"8296","1"
"8297","1"
"8298","2"
"8299","2"
"8300","0"
"8301","2"
"8302","2"
"8303","6"
"8304","1"
"8305","7"
"8306","1"
"8307","5"
"8308","7"
"8309","1"
"8310","1"
"8311","1"
"8312","0"
"8313","0"
"8314","7"
"8315","0"
"8316","8"
"8317","2"
"8318","11"
"8319","1"
"8320","1"
"8321","9"
"8322","1"
"8323","0"
"8324","0"
"8325","1"
"8326","0"
"8327","1"
"8328","6"
"8329","2"
"8330","1"
"8331","9"
"8332","0"
"8333","1"
"8334","7"
"8335","1"
"8336","1"
"8337","6"
"8338","0"
"8339","11"
"8340","1"
"8341","5"
"8342","1"
"8343","7"
"8344","0"
"8345","4"
"8346","13"
"8347","10"
"8348","1"
"8349","0"
"8350","12"
"8351","0"
"8352","13"
"8353","1"
"8354","2"
"8355","9"
"8356","0"
"8357","11"
"8358","1"
"8359","0"
"8360","1"
"8361","1"
"8362","0"
"8363","1"
"8364","1"
"8365","0"
"8366","1"
"8367","14"
"8368","0"
"8369","1"
"8370","1"
"8371","1"
"8372","8"
"8373","1"
"8374","3"
"8375","4"
"8376","0"
"8377","12"
"8378","0"
"8379","6"
"8380","1"
"8381","5"
"8382","1"
"8383","4"
"8384","1"
"8385","0"
"8386","0"
"8387","2"
"8388","9"
"8389","9"
"8390","2"
"8391","11"
"8392","6"
"8393","0"
"8394","0"
"8395","0"
"8396","10"
"8397","0"
"8398","0"
"8399","0"
"8400","1"
"8401","0"
"8402","1"
"8403","0"
"8404","8"
"8405","1"
"8406","2"
"8407","11"
"8408","1"
"8409","2"
"8410","1"
"8411","0"
"8412","0"
"8413","3"
"8414","0"
"8415","0"
"8416","11"
"8417","1"
"8418","0"
"8419","2"
"8420","0"
"8421","0"
"8422","2"
"8423","1"
"8424","0"
"8425","14"
"8426","1"
"8427","1"
"8428","1"
"8429","1"
"8430","1"
"8431","1"
"8432","1"
"8433","1"
"8434","12"
"8435","9"
"8436","3"
"8437","0"
"8438","0"
"8439","5"
"8440","1"
"8441","12"
"8442","13"
"8443","12"
"8444","5"
"8445","0"
"8446","0"
"8447","1"
"8448","2"
"8449","1"
"8450","1"
"8451","1"
"8452","5"
"8453","4"
"8454","1"
"8455","5"
"8456","6"
"8457","2"
"8458","0"
"8459","0"
"8460","2"
"8461","0"
"8462","13"
"8463","11"
"8464","1"
"8465","0"
"8466","1"
"8467","7"
"8468","2"
"8469","2"
"8470","2"
"8471","0"
"8472","8"
"8473","11"
"8474","1"
"8475","1"
"8476","1"
"8477","3"
"8478","1"
"8479","6"
"8480","0"
"8481","7"
"8482","5"
"8483","9"
"8484","1"
"8485","0"
"8486","0"
"8487","9"
"8488","0"
"8489","1"
"8490","1"
"8491","10"
"8492","1"
"8493","9"
"8494","5"
"8495","1"
"8496","0"
"8497","1"
"8498","0"
"8499","1"
"8500","1"
"8501","5"
"8502","11"
"8503","5"
"8504","1"
"8505","0"
"8506","0"
"8507","5"
"8508","14"
"8509","1"
"8510","1"
"8511","15"
"8512","2"
"8513","1"
"8514","11"
"8515","0"
"8516","1"
"8517","12"
"8518","1"
"8519","5"
"8520","1"
"8521","1"
"8522","5"
"8523","0"
"8524","6"
"8525","0"
"8526","5"
"8527","7"
"8528","5"
"8529","0"
"8530","2"
"8531","5"
"8532","6"
"8533","4"
"8534","10"
"8535","15"
"8536","1"
"8537","2"
"8538","5"
"8539","1"
"8540","0"
"8541","1"
"8542","0"
"8543","1"
"8544","8"
"8545","8"
"8546","1"
"8547","0"
"8548","3"
"8549","11"
"8550","5"
"8551","9"
"8552","1"
"8553","0"
"8554","1"
"8555","7"
"8556","12"
"8557","7"
"8558","1"
"8559","7"
"8560","7"
"8561","13"
"8562","11"
"8563","5"
"8564","12"
"8565","1"
"8566","0"
"8567","1"
"8568","6"
"8569","1"
"8570","1"
"8571","5"
"8572","11"
"8573","0"
"8574","12"
"8575","1"
"8576","1"
"8577","1"
"8578","0"
"8579","6"
"8580","1"
"8581","14"
"8582","2"
"8583","0"
"8584","5"
"8585","2"
"8586","5"
"8587","6"
"8588","12"
"8589","4"
"8590","0"
"8591","2"
"8592","2"
"8593","0"
"8594","13"
"8595","1"
"8596","2"
"8597","12"
"8598","13"
"8599","1"
"8600","1"
"8601","0"
"8602","7"
"8603","0"
"8604","5"
"8605","9"
"8606","1"
"8607","1"
"8608","0"
"8609","2"
"8610","2"
"8611","7"
"8612","7"
"8613","5"
"8614","1"
"8615","1"
"8616","0"
"8617","0"
"8618","12"
"8619","2"
"8620","9"
"8621","0"
"8622","1"
"8623","1"
"8624","0"
"8625","8"
"8626","12"
"8627","14"
"8628","0"
"8629","1"
"8630","0"
"8631","1"
"8632","0"
"8633","2"
"8634","0"
"8635","1"
"8636","1"
"8637","1"
"8638","1"
"8639","0"
"8640","15"
"8641","6"
"8642","0"
"8643","1"
"8644","3"
"8645","1"
"8646","1"
"8647","2"
"8648","1"
"8649","13"
"8650","0"
"8651","1"
"8652","4"
"8653","7"
"8654","0"
"8655","11"
"8656","5"
"8657","14"
"8658","5"
"8659","8"
"8660","1"
"8661","1"
"8662","0"
"8663","1"
"8664","0"
"8665","0"
"8666","1"
"8667","5"
"8668","1"
"8669","2"
"8670","1"
"8671","6"
"8672","2"
"8673","5"
"8674","6"
"8675","1"
"8676","1"
"8677","0"
"8678","11"
"8679","1"
"8680","2"
"8681","0"
"8682","0"
"8683","7"
"8684","2"
"8685","2"
"8686","3"
"8687","1"
"8688","0"
"8689","2"
"8690","1"
"8691","8"
"8692","6"
"8693","1"
"8694","1"
"8695","8"
"8696","3"
"8697","9"
"8698","1"
"8699","1"
"8700","1"
"8701","0"
"8702","11"
"8703","1"
"8704","1"
"8705","0"
"8706","1"
"8707","1"
"8708","0"
"8709","1"
"8710","0"
"8711","0"
"8712","1"
"8713","6"
"8714","0"
"8715","13"
"8716","1"
"8717","5"
"8718","1"
"8719","2"
"8720","0"
"8721","4"
"8722","2"
"8723","2"
"8724","7"
"8725","3"
"8726","0"
"8727","0"
"8728","0"
"8729","0"
"8730","2"
"8731","5"
"8732","2"
"8733","1"
"8734","2"
"8735","2"
"8736","7"
"8737","10"
"8738","1"
"8739","1"
"8740","0"
"8741","1"
"8742","0"
"8743","11"
"8744","9"
"8745","0"
"8746","9"
"8747","1"
"8748","4"
"8749","1"
"8750","8"
"8751","0"
"8752","1"
"8753","0"
"8754","10"
"8755","1"
"8756","0"
"8757","0"
"8758","11"
"8759","0"
"8760","0"
"8761","12"
"8762","1"
"8763","1"
"8764","2"
"8765","6"
"8766","11"
"8767","0"
"8768","7"
"8769","0"
"8770","13"
"8771","0"
"8772","5"
"8773","8"
"8774","4"
"8775","12"
"8776","12"
"8777","2"
"8778","8"
"8779","1"
"8780","0"
"8781","0"
"8782","3"
"8783","1"
"8784","3"
"8785","6"
"8786","4"
"8787","7"
"8788","9"
"8789","2"
"8790","5"
"8791","4"
"8792","2"
"8793","5"
"8794","15"
"8795","1"
"8796","1"
"8797","5"
"8798","1"
"8799","0"
"8800","0"
"8801","1"
"8802","5"
"8803","1"
"8804","1"
"8805","0"
"8806","6"
"8807","5"
"8808","1"
"8809","1"
"8810","2"
"8811","9"
"8812","1"
"8813","9"
"8814","7"
"8815","1"
"8816","1"
"8817","1"
"8818","1"
"8819","8"
"8820","1"
"8821","1"
"8822","0"
"8823","1"
"8824","3"
"8825","1"
"8826","2"
"8827","0"
"8828","1"
"8829","1"
"8830","1"
"8831","1"
"8832","1"
"8833","1"
"8834","10"
"8835","1"
"8836","10"
"8837","6"
"8838","0"
"8839","2"
"8840","11"
"8841","2"
"8842","9"
"8843","6"
"8844","5"
"8845","9"
"8846","7"
"8847","0"
"8848","11"
"8849","11"
"8850","2"
"8851","2"
"8852","11"
"8853","0"
"8854","1"
"8855","13"
"8856","6"
"8857","5"
"8858","8"
"8859","1"
"8860","2"
"8861","2"
"8862","1"
"8863","0"
"8864","0"
"8865","2"
"8866","1"
"8867","1"
"8868","1"
"8869","0"
"8870","0"
"8871","7"
"8872","0"
"8873","9"
"8874","10"
"8875","1"
"8876","11"
"8877","1"
"8878","8"
"8879","1"
"8880","0"
"8881","10"
"8882","1"
"8883","10"
"8884","13"
"8885","10"
"8886","1"
"8887","1"
"8888","2"
"8889","1"
"8890","0"
"8891","11"
"8892","1"
"8893","7"
"8894","5"
"8895","1"
"8896","2"
"8897","1"
"8898","1"
"8899","0"
"8900","1"
"8901","1"
"8902","0"
"8903","1"
"8904","2"
"8905","12"
"8906","1"
"8907","0"
"8908","13"
"8909","9"
"8910","13"
"8911","1"
"8912","7"
"8913","1"
"8914","12"
"8915","2"
"8916","4"
"8917","5"
"8918","2"
"8919","6"
"8920","7"
"8921","0"
"8922","9"
"8923","6"
"8924","5"
"8925","10"
"8926","1"
"8927","0"
"8928","1"
"8929","1"
"8930","1"
"8931","6"
"8932","1"
"8933","0"
"8934","5"
"8935","1"
"8936","6"
"8937","1"
